1:  25¡Â33x4/57=
2987:  (35¡Â33)¡Â3/9=
2988:  (92-76)/49¡Â69=
2989:  60x37¡Â8=
2990:  30¡Â82+49/75=
2991:  (48/86+58)+47/86=
2992:  33x35x31=
2993:  44x(67¡Â68)=
2994:  65¡Â(26/84+64)=
2995:  97x(19-3)=
2996:  4x(91¡Â92)=
2997:  66¡Â(43¡Â3)=
2998:  (60+84)-85=
2999:  (37¡Â90)+45=
3000:  59x79+11=
3001:  52¡Â3+8/18=
3002:  1+50+43=
3003:  78-12+35/7=
3004:  5x25x32=
3005:  56¡Â(8+99)=
3006:  40x2x84=
3007:  20+(10x1)/20=
3008:  91x(82+32)=
3009:  (46¡Â48)/37x94=
3010:  43x(20+16)=
3011:  69-(18x25)/17=
3012:  50-20¡Â63=
3013:  99+70/70+37=
3014:  11+(54/61x52)=
3015:  76+8¡Â14/59=
3016:  87-80+36/2=
3017:  20x47-95=
3018:  62¡Â59x14=
3019:  (13¡Â1)/54¡Â69=
3020:  50x(5x100)/84=
3021:  77x(23x74)=
3022:  11¡Â80¡Â67=
3023:  (15¡Â90)+15=
3024:  31x92-29=
3025:  80x(41+34)=
3026:  (67+78)+54=
3027:  90¡Â(9+45)=
3028:  (73¡Â8)x100=
3029:  (24¡Â10)+96/93=
3030:  (76x2)¡Â72=
3031:  27+84/5¡Â57/30=
3032:  10/52x19/93+49=
3033:  81-67+39=
3034:  92x(84x55)=
3035:  20¡Â(41¡Â45)=
3036:  49¡Â99/27x75=
3037:  93x100¡Â41=
3038:  (74/6¡Â55)x36=
3039:  35/17¡Â(80/52+83)=
3040:  12/74¡Â40¡Â11=
3041:  (65¡Â71)/54x86=
3042:  83¡Â52/100x49=
3043:  (53-19)x40/47=
3044:  33x12-87=
3045:  22/67x78+95=
3046:  (46x76)¡Â7=
3047:  29+(89/22+61)/51=
3048:  30/92¡Â(2+71)=
3049:  66x67-65=
3050:  (37+6)x91=
3051:  76x82+87=
3052:  1x(70¡Â93)/80=
3053:  13+23¡Â79=
3054:  (16/34x4)x79=
3055:  84x62¡Â17=
3056:  66¡Â(100x14)/7=
3057:  35+81/10-36=
3058:  90¡Â82x56=
3059:  (4+44)/30+52=
3060:  (42¡Â89)+38/18=
3061:  33/41+(40-26)=
3062:  16/99x(66+69)=
3063:  84/72+16x21=
3064:  3+100+19=
3065:  (80x70)/2¡Â59=
3066:  (55¡Â69)x56=
3067:  34-(97/68¡Â68)=
3068:  (34x73)¡Â3=
3069:  47¡Â1¡Â3=
3070:  22¡Â(61+62)=
3071:  63/94¡Â80+55=
3072:  79-96/93¡Â76=
3073:  (78¡Â59)¡Â36=
3074:  50+(70+37)=
3075:  61-(9¡Â82)=
3076:  (82/74+4)+9/92=
3077:  (17/62x10)/87+24=
3078:  82¡Â92/16¡Â77=
3079:  (84-47)+58=
3080:  (69-9)+10/77=
3081:  (83+4)-39/44=
3082:  17¡Â(1+44)=
3083:  (1+59)+93/48=
3084:  64+37x65/84=
3085:  (53x69)-91=
3086:  100-(21+7)=
3087:  (16+73)¡Â42/73=
3088:  86x93x8/88=
3089:  14+(5/79x80)/71=
3090:  (92-76)¡Â27=
3091:  27¡Â(14¡Â62)=
3092:  (7x95)-99=
3093:  22-39¡Â5=
3094:  (83/17¡Â62)/74¡Â12/20=
3095:  (62-43)-54/44=
3096:  (48x44)-94=
3097:  (27x75)-97=
3098:  24x80+30=
3099:  73¡Â(48¡Â13)=
3100:  (77-3)+62=
3101:  78x(96¡Â87)=
3102:  (53+55)x52/11=
3103:  16-48¡Â4=
3104:  46-(31¡Â57)=
3105:  85x63/98¡Â97/14=
3106:  87¡Â(63x8)/17=
3107:  (20¡Â87)/1x15=
3108:  41¡Â(53¡Â26)=
3109:  20x42+43=
3110:  13x12¡Â60=
3111:  (2+97)+45=
3112:  54¡Â30x54=
3113:  60-58+51=
3114:  74¡Â(24x55)=
3115:  97-62¡Â64=
3116:  12¡Â(62¡Â87)=
3117:  39-45¡Â84=
3118:  (90x53)+25=
3119:  (46¡Â66)+6=
3120:  64+(84x17)=
3121:  12/49+78¡Â1=
3122:  31+(51¡Â89)=
3123:  72¡Â8¡Â78=
3124:  71¡Â(82x85)=
3125:  (43x71)+55=
3126:  38-(18¡Â77)=
3127:  (69+63)+94=
3128:  57/41x(20¡Â79)=
3129:  45¡Â57+69=
3130:  18+(52+72)=
3131:  77+(24/2+82)=
3132:  (85/33+78)-65=
3133:  (34x16)+73=
3134:  (12x57)x41/12=
3135:  16¡Â79x40=
3136:  7¡Â80x8=
3137:  16-41¡Â61=
3138:  49x(89/25+74)=
3139:  52+(86-70)=
3140:  72/89+(100x40)=
3141:  (50x7)+89=
3142:  (55-49)¡Â50=
3143:  (20/100+72)-10=
3144:  42+(59¡Â39)/23=
3145:  (94/28x39)¡Â72=
3146:  (50+54)-79=
3147:  63-(83/81¡Â91)=
3148:  20x64¡Â71/73=
3149:  38+98x48=
3150:  (85x50)x99=
3151:  60x31x41=
3152:  50-(69-42)=
3153:  21/58x(74-25)=
3154:  (84/32x7)x88=
3155:  60-19/54x19=
3156:  37+66¡Â27/43=
3157:  46x37/86+8=
3158:  77-5+35=
3159:  52/32x(8x15)/54=
3160:  82+99¡Â79=
3161:  94+88/77-61=
3162:  98+(68¡Â39)/74=
3163:  (4x79)x84=
3164:  16/51x68x82/61=
3165:  69-7/10¡Â67=
3166:  (1+4)+43=
3167:  (90+100)-29/16=
3168:  97¡Â(67x80)=
3169:  (98/92¡Â69)+92=
3170:  (93¡Â32)¡Â40=
3171:  18+(39+13)/93=
3172:  40¡Â43+50=
3173:  (14+87)¡Â14=
3174:  (38+78)-41=
3175:  (43+99)-59=
3176:  57x39x25=
3177:  (24¡Â43)+51=
3178:  43-(34x13)/80=
3179:  (84+28)x2=
3180:  17x(10x91)=
3181:  52¡Â17¡Â30/30=
3182:  65¡Â10+91/73=
3183:  46+(69-25)=
3184:  5+14x92=
3185:  (91¡Â2)¡Â2=
3186:  (58¡Â5)¡Â96=
3187:  70+(58x56)/68=
3188:  23/83¡Â87+63=
3189:  86x46x9=
3190:  19x(38/61¡Â59)=
3191:  (69x39)+17=
3192:  10¡Â91+54=
3193:  (81x89)+66=
3194:  (20¡Â67)+97=
3195:  93/59¡Â53+14=
3196:  (100¡Â77)+70=
3197:  (74x62)¡Â71=
3198:  21x(23/23x3)=
3199:  71¡Â14¡Â90/95=
3200:  (14x46)-71=
3201:  27x(60x98)=
3202:  81x28x98=
3203:  27/42x86-59/62=
3204:  61-(71+29)/87=
3205:  (55x52)/13-71=
3206:  (99x66)+87=
3207:  (60+73)+11=
3208:  (18x58)x10=
3209:  14/76¡Â(21/13x9)/90=
3210:  (83¡Â79)x37=
3211:  78/18¡Â75+6=
3212:  39+(94¡Â21)=
3213:  43/42¡Â61x78=
3214:  (40x4)+25=
3215:  (78+8)x40=
3216:  (30x87)-52=
3217:  (46¡Â20)x30=
3218:  (37¡Â31)+32=
3219:  (36+3)+30=
3220:  (38/98¡Â30)x57=
3221:  (45-16)/37+81=
3222:  79x(61+10)/13=
3223:  (12x87)¡Â65=
3224:  (64¡Â62)x70=
3225:  (100x68)+37=
3226:  45+5/36¡Â74=
3227:  (23x46)x64/95=
3228:  (87+52)x67=
3229:  8+(59x40)=
3230:  29+87x24=
3231:  55-(93¡Â32)=
3232:  6+59¡Â18=
3233:  5x36+100=
3234:  85-38/60¡Â84/66=
3235:  33/23¡Â(85+53)=
3236:  35-2+44=
3237:  (42+3)x16=
3238:  73-(59¡Â10)/79=
3239:  61/13¡Â(25¡Â57)=
3240:  45¡Â(34¡Â31)=
3241:  69/36-(61¡Â89)=
3242:  90/53+(52-2)/99=
3243:  (37x92)¡Â37=
3244:  62+(12x79)=
3245:  (67-37)/2¡Â56=
3246:  (78-34)+64/60=
3247:  45+24¡Â76=
3248:  14¡Â45¡Â50=
3249:  56+(64+14)/72=
3250:  47¡Â73/72-92/61=
3251:  38+57/86-1=
3252:  26¡Â48+31=
3253:  60¡Â(7+17)=
3254:  71x45-32=
3255:  (22x34)¡Â60=
3256:  58/20x(91/54x93)=
3257:  87+97-24/65=
3258:  89/9+34+64=
3259:  5¡Â(94+51)=
3260:  85+79+13=
3261:  99¡Â56/73+34/11=
3262:  59x(93/99x80)/75=
3263:  (11¡Â86)+12=
3264:  13+(2/45x76)=
3265:  5/70+(94+90)=
3266:  (17x69)/17+20=
3267:  23/16¡Â75x15=
3268:  19x96x99/75=
3269:  (23x64)¡Â92/17=
3270:  (36+1)x90=
3271:  82x18x58=
3272:  49-(46/78x38)/88=
3273:  43x79x22/51=
3274:  83x(100x42)/42=
3275:  18-(43/84¡Â16)=
3276:  61+42x12=
3277:  72/13+(70¡Â68)=
3278:  (74¡Â39)+47/14=
3279:  (12¡Â82)+86/72=
3280:  85+(17/86x53)=
3281:  55-88/48¡Â29=
3282:  (25x87)/20-81/99=
3283:  (17x64)¡Â36=
3284:  22/42¡Â(88¡Â50)=
3285:  13-(82/4x17)/46=
3286:  43¡Â94/23¡Â10=
3287:  29¡Â(34x97)/75=
3288:  25/49x(14+73)=
3289:  91x78¡Â71=
3290:  73+87¡Â73=
3291:  (74+29)/60+70=
3292:  25x29x9=
3293:  (98-36)+80=
3294:  (100x43)-82=
3295:  (1+74)-30=
3296:  62¡Â(52/20+91)=
3297:  80x95+75=
3298:  (30¡Â13)+81=
3299:  (21/50+9)+29=
3300:  (46+70)/73x31=
3301:  42¡Â(97+15)=
3302:  (63+20)-56=
3303:  77/11¡Â(57/86x98)=
3304:  92x(18x4)=
3305:  57¡Â81¡Â21=
3306:  43x(9/42¡Â23)=
3307:  58¡Â(7x69)=
3308:  (73-25)x89/8=
3309:  16/45x58x57=
3310:  48/42x(40+57)=
3311:  15/81+51¡Â53/83=
3312:  1/6¡Â(22¡Â67)/49=
3313:  97-(23+96)/23=
3314:  (32-20)/18+24=
3315:  82¡Â(25+6)=
3316:  (52+11)¡Â42/63=
3317:  41/50+(66¡Â55)=
3318:  (78x26)x73=
3319:  25-47/99x26=
3320:  15/17+(60¡Â89)=
3321:  84¡Â(79x77)=
3322:  (38+98)/67+46=
3323:  (73¡Â35)/20¡Â25=
3324:  24/34x(4-1)=
3325:  95x(9/68¡Â90)=
3326:  77/52+(5/62x41)=
3327:  96+(71x87)=
3328:  60x66-33=
3329:  82-60¡Â7=
3330:  55x(17+100)=
3331:  16-(94-85)=
3332:  95¡Â25¡Â81=
3333:  (47/97+23)+49=
3334:  8+30/62¡Â42=
3335:  42/7-47/3¡Â45=
3336:  67/68+99+24=
3337:  79x(30+78)=
3338:  (44x63)x17=
3339:  40+60-78=
3340:  (95+2)x47=
3341:  (5+25)+1=
3342:  9x43/80x45/24=
3343:  76/4+(3+98)=
3344:  (6x5)+84=
3345:  17+70+66/29=
3346:  94x8+30=
3347:  14x93+75/43=
3348:  (64-41)+36=
3349:  (23x60)-19/87=
3350:  (76-36)x69=
3351:  5¡Â30x25=
3352:  (67x82)+98=
3353:  (11+41)/18¡Â81=
3354:  84x(37/82¡Â69)=
3355:  63x(21+27)=
3356:  54-(91/29¡Â44)=
3357:  (5+86)/17x79/42=
3358:  (74x66)-70=
3359:  44/35¡Â(39¡Â51)=
3360:  11x97¡Â52=
3361:  55+(92x63)=
3362:  87+(42x23)=
3363:  (57¡Â83)/63¡Â60=
3364:  21¡Â11¡Â93=
3365:  89x(87x53)=
3366:  (35¡Â38)/97¡Â56=
3367:  72+44¡Â28/33=
3368:  84x(26¡Â65)=
3369:  (90x81)+59/95=
3370:  (61/11¡Â27)/18¡Â70=
3371:  (89+42)/28¡Â92=
3372:  (94+25)+88=
3373:  8¡Â(28/35x62)=
3374:  22x33/15¡Â92/25=
3375:  66x56/68x76=
3376:  74+(40x27)/28=
3377:  60¡Â(25+54)/45=
3378:  25¡Â(22x42)/56=
3379:  34+22x65=
3380:  (45+31)x89=
3381:  (53¡Â37)/71x17/72=
3382:  45+41-21=
3383:  (56x89)/53-18=
3384:  64x95+17=
3385:  (34¡Â76)¡Â16/61=
3386:  35¡Â91¡Â33=
3387:  96+(50+19)/6=
3388:  64x(16-7)=
3389:  88+(97-21)=
3390:  47¡Â(23+51)/45=
3391:  66x(65x97)=
3392:  3x(62/15¡Â1)/69=
3393:  76x48x64=
3394:  (79/18x47)+69=
3395:  54+12¡Â68=
3396:  (96+28)/20x31=
3397:  75/77+4+33/93=
3398:  (68x24)x85=
3399:  (87/13x68)/77x20/46=
3400:  (99+54)+99=
3401:  12x(35x43)=
3402:  97-65¡Â83=
3403:  33/10¡Â(69¡Â10)/9=
3404:  67¡Â(74x49)=
3405:  57x(32/71¡Â46)=
3406:  (87/99¡Â38)/45x91=
3407:  95+(93+36)=
3408:  (6x42)x93=
3409:  55+3+91=
3410:  26¡Â(30x76)=
3411:  34+(89/38¡Â88)=
3412:  (3¡Â79)¡Â57=
3413:  (41-21)¡Â100=
3414:  97¡Â94¡Â78/93=
3415:  12¡Â67+88/63=
3416:  15+(47x79)=
3417:  96+2/23¡Â94=
3418:  82¡Â(84x39)=
3419:  95+(7¡Â53)=
3420:  (11/84+77)-100/70=
3421:  64¡Â17x41=
3422:  (30x95)+71=
3423:  31/25¡Â90+67/23=
3424:  44-92/95-16=
3425:  33+(78+80)=
3426:  86¡Â(56¡Â13)=
3427:  (51/36¡Â42)¡Â41=
3428:  (72x40)+61=
3429:  (48x11)¡Â95=
3430:  52-(79¡Â16)=
3431:  (28x95)x93=
3432:  (62-24)+30=
3433:  (79-15)¡Â42/76=
3434:  12x(76-63)=
3435:  49/2+(30+71)/87=
3436:  (49/77x88)+84=
3437:  95/24-70¡Â100=
3438:  (51-36)¡Â3/29=
3439:  93+99-72=
3440:  21+12+7=
3441:  (67x64)-24=
3442:  (77-32)x11=
3443:  14x98/80¡Â68=
3444:  14+74¡Â90=
3445:  45+50x73=
3446:  58+88-12=
3447:  (92x68)¡Â21=
3448:  84¡Â41¡Â32=
3449:  (81-80)+48=
3450:  (46/58+53)x20=
3451:  (45¡Â4)-98/79=
3452:  62/20+57+100=
3453:  (38+21)/32¡Â31=
3454:  40/36¡Â90¡Â87=
3455:  (37+94)x75=
3456:  83¡Â16¡Â37/29=
3457:  4x91+69=
3458:  73-44¡Â97=
3459:  11x43x92=
3460:  (37¡Â18)¡Â82=
3461:  77x(36+23)=
3462:  41x83-10=
3463:  28+58/62x64=
3464:  91x(70/90¡Â27)=
3465:  (49/25¡Â54)x64=
3466:  95+45¡Â66=
3467:  60+50/12x78/47=
3468:  98/57x63¡Â74=
3469:  45+54-46=
3470:  20/1x6+72/28=
3471:  44/96x(20x30)=
3472:  79x(58/9¡Â8)/3=
3473:  1x74-47=
3474:  (72¡Â22)x25=
3475:  75¡Â93x97=
3476:  13¡Â41+26=
3477:  57+1-44=
3478:  91x94/26¡Â43=
3479:  (81¡Â68)/37¡Â52=
3480:  60/51¡Â57x45=
3481:  9+(21+63)=
3482:  81/93x17/14¡Â8=
3483:  26+(49+5)=
3484:  76+(14¡Â6)=
3485:  80x50x60/98=
3486:  16¡Â82¡Â77=
3487:  33x(77-68)/48=
3488:  33x56+2=
3489:  (67x16)x37=
3490:  (88x2)¡Â43=
3491:  97x64/27x27=
3492:  (9x79)/29¡Â23/67=
3493:  (73/40+77)x68=
3494:  (67¡Â88)x55=
3495:  (94x85)¡Â100/45=
3496:  24x(57-56)=
3497:  6¡Â(31/40¡Â88)=
3498:  58+75¡Â86/47=
3499:  (34/47x11)x48/76=
3500:  6x(99¡Â28)=
3501:  43+93x72/17=
3502:  79x63x45/18=
3503:  21-77/70+52=
3504:  60+(65/8¡Â90)=
3505:  (24x18)/1¡Â85/58=
3506:  (54/34+21)-12=
3507:  81+(7/48¡Â89)=
3508:  21x(68x58)/40=
3509:  (1/24x55)+34/6=
3510:  3/75x(32+33)=
3511:  51x36/59¡Â94/14=
3512:  21/98+74¡Â9=
3513:  23+47-5=
3514:  44¡Â30¡Â31=
3515:  19x79/46+23=
3516:  23¡Â81/15+60/12=
3517:  77x65¡Â4/60=
3518:  50¡Â37¡Â83=
3519:  85/34+(18x34)=
3520:  (26+70)-73=
3521:  34+(1+74)=
3522:  27+(33¡Â29)=
3523:  62-15¡Â57/85=
3524:  (98+40)/92x88=
3525:  50x(63x21)=
3526:  (11/90x96)¡Â91=
3527:  1+(41+19)=
3528:  13/24+38+7/10=
3529:  (13/94x87)+99/18=
3530:  70+44+71=
3531:  43x(47/3+1)=
3532:  58+7/84-14=
3533:  (84-21)x5=
3534:  97x37x8=
3535:  46x(5¡Â92)=
3536:  3x(72+79)=
3537:  1+(85-27)=
3538:  37+39-46=
3539:  35+(32x41)=
3540:  2x(90¡Â90)=
3541:  44¡Â3x50=
3542:  65x59+40=
3543:  (36x34)+72=
3544:  84+43x89=
3545:  49/83¡Â66x30/37=
3546:  (3x38)/5x42=
3547:  81x(78-52)=
3548:  (25+71)x19=
3549:  59+70¡Â59=
3550:  (44x86)x3=
3551:  84+2+83=
3552:  (71x51)x29/36=
3553:  88-(40+33)=
3554:  75-(60¡Â7)=
3555:  10-70¡Â87=
3556:  10x63+81=
3557:  58x32-31/87=
3558:  36x72x82=
3559:  (46x85)¡Â31=
3560:  (39x60)/16-45=
3561:  2x1/78¡Â15=
3562:  65+(82¡Â93)=
3563:  (57/41x35)x34=
3564:  81¡Â(84x73)=
3565:  11-(52+46)/79=
3566:  (23x54)¡Â31=
3567:  (17x22)/53+76=
3568:  36x(13x65)=
3569:  (12¡Â60)¡Â65/95=
3570:  61¡Â(53¡Â6)=
3571:  94/28¡Â21¡Â22=
3572:  37+90x61/19=
3573:  95¡Â90x86=
3574:  67-63/22¡Â80/83=
3575:  (16+21)¡Â43=
3576:  37+87x62=
3577:  81+34x76=
3578:  8/15¡Â7x84/33=
3579:  9-(50¡Â1)/53=
3580:  (77+2)-21=
3581:  46-63¡Â77=
3582:  1+23x55=
3583:  5/81x73/90¡Â98=
3584:  (12¡Â83)+22=
3585:  (42x20)/49+49=
3586:  57/36¡Â36¡Â80=
3587:  66+86x50=
3588:  39+(5x45)/79=
3589:  87+14¡Â11=
3590:  52¡Â80x57=
3591:  8x(76x19)=
3592:  92x(54+58)=
3593:  (40x64)/83x11=
3594:  74¡Â51/53-57=
3595:  69+(41x63)=
3596:  82+91/72¡Â82/5=
3597:  23x5+56=
3598:  65-(24/36¡Â72)=
3599:  46+(42+28)=
3600:  76/36+(95+29)=
3601:  (29x64)x48=
3602:  (32/80¡Â95)x80=
3603:  (15¡Â28)/35¡Â53=
3604:  70-(68¡Â31)=
3605:  57x(73+16)=
3606:  28/76+(31/43¡Â37)=
3607:  (57x44)/90-16=
3608:  70+(53+88)=
3609:  (17+70)¡Â68=
3610:  (17¡Â77)+89=
3611:  89-57¡Â25=
3612:  (97¡Â87)+27/53=
3613:  (25+13)+82=
3614:  82+(25x5)=
3615:  44/80x(40x26)=
3616:  42x(91+30)=
3617:  (36/68¡Â14)¡Â36=
3618:  (13+34)x16=
3619:  25x58/25+88/21=
3620:  (12x13)¡Â29=
3621:  44x29+98=
3622:  28/32+(45¡Â5)=
3623:  (91+5)-81=
3624:  (41/57x24)/4¡Â95=
3625:  78¡Â35+55=
3626:  83x77/53x2=
3627:  68¡Â(74-71)/17=
3628:  83-(29¡Â42)=
3629:  (79¡Â92)¡Â14=
3630:  28+76+92/16=
3631:  100¡Â(67x75)=
3632:  38¡Â(56+56)=
3633:  (19¡Â57)¡Â34=
3634:  (2x17)/8x73/78=
3635:  54x(17/36+22)/75=
3636:  (23+68)x22=
3637:  (95-7)/88+99=
3638:  11¡Â(79-71)=
3639:  53/85¡Â(47/73x48)/58=
3640:  76-(30¡Â92)=
3641:  2/22x(36/25¡Â14)=
3642:  86/27¡Â83+39/52=
3643:  (51+54)+18=
3644:  76/60x(83x36)=
3645:  60+36+35=
3646:  80¡Â28/21+11=
3647:  50-(59-53)/57=
3648:  50¡Â(17+95)/76=
3649:  41x(20/58¡Â32)/24=
3650:  63+15¡Â1=
3651:  84+61+25/94=
3652:  16/60x(35+23)=
3653:  (23+56)/64+99=
3654:  18¡Â94¡Â91=
3655:  1-16¡Â42=
3656:  37+(18¡Â91)=
3657:  40/76+(29+54)/30=
3658:  31¡Â(9+7)=
3659:  65¡Â(5/37+22)=
3660:  91¡Â(56¡Â1)/9=
3661:  16/27+(6+1)=
3662:  (37x18)x45/55=
3663:  26x(17x46)=
3664:  (90/48x97)x75=
3665:  5+38x82/89=
3666:  (9x49)x39=
3667:  22+79¡Â53=
3668:  65-95/65¡Â78=
3669:  77x(96¡Â23)=
3670:  80+72+39=
3671:  65/88¡Â12¡Â30=
3672:  82+(51/45x37)=
3673:  85/47¡Â14x28=
3674:  65¡Â50+10=
3675:  62/48x86x59=
3676:  68¡Â88+42=
3677:  (99-25)¡Â72/72=
3678:  89x(28¡Â73)=
3679:  49+(2/62¡Â36)=
3680:  (73x47)+68=
3681:  (95x13)+61=
3682:  79/91¡Â(46+97)/30=
3683:  66/12+48¡Â81=
3684:  33+94¡Â87/1=
3685:  (98¡Â46)/85+78=
3686:  (63¡Â51)¡Â85=
3687:  80+(50x83)=
3688:  (44¡Â99)¡Â57=
3689:  54x44¡Â47=
3690:  (96¡Â1)¡Â65=
3691:  58x63¡Â55=
3692:  66x56x93=
3693:  85¡Â94/80+15=
3694:  19+(60¡Â77)=
3695:  27x99+49=
3696:  13x(69x20)=
3697:  5x(2¡Â53)=
3698:  54-(73¡Â32)=
3699:  21¡Â(5x41)=
3700:  38¡Â(71+85)=
3701:  (30¡Â97)x73=
3702:  22x40+5=
3703:  45x42-96=
3704:  94¡Â(85+61)/96=
3705:  (62x69)¡Â95/73=
3706:  52/44¡Â(83x56)=
3707:  89¡Â(69+51)=
3708:  28/37x(29-2)=
3709:  (60-46)¡Â66=
3710:  91+74+56=
3711:  99/54+(96/72+26)=
3712:  44¡Â35x89=
3713:  79¡Â(55¡Â49)=
3714:  96¡Â89/7+96=
3715:  (14+15)+92/16=
3716:  49-43/80¡Â38=
3717:  (22-4)x84=
3718:  78-48+100=
3719:  (29+27)+76=
3720:  (83x60)/31-12=
3721:  91¡Â35x64=
3722:  56-17+19=
3723:  85x30+18/100=
3724:  97x(4¡Â67)=
3725:  27+(35¡Â14)=
3726:  (42-11)+29=
3727:  53+(28/10+97)/46=
3728:  50+(38x85)=
3729:  32¡Â42+59/10=
3730:  6¡Â(78/39+55)/38=
3731:  40+59x9=
3732:  95+(39+42)=
3733:  77+(37x54)=
3734:  94+36x42/93=
3735:  (43+53)-18=
3736:  96+(49x85)=
3737:  (89+80)¡Â82=
3738:  (45+91)+28/46=
3739:  97¡Â87¡Â20/5=
3740:  34¡Â7-68/45=
3741:  12+11¡Â16=
3742:  (23+49)-15/29=
3743:  29x(21¡Â16)=
3744:  (89¡Â73)+87/5=
3745:  47/19¡Â(52¡Â4)/37=
3746:  68¡Â4x29=
3747:  (28x65)+98=
3748:  74/21x51-82=
3749:  94¡Â(32x62)=
3750:  (83/61x75)/2+52/35=
3751:  25x(38+58)=
3752:  19/82x49x19=
3753:  47¡Â(87-50)=
3754:  90+68-30=
3755:  9x5x41/23=
3756:  (71-61)x4=
3757:  (90-84)/8x3/85=
3758:  78-(98-91)=
3759:  (88/9+36)+89=
3760:  56x30x74=
3761:  96x43/45+59=
3762:  3/98x85¡Â64=
3763:  76¡Â24/76-100=
3764:  71/93x41x61=
3765:  (4¡Â66)+73=
3766:  (70¡Â53)x25=
3767:  87-(30¡Â77)=
3768:  (46/35x96)x28/87=
3769:  (33+97)-15=
3770:  13-(24/41¡Â33)=
3771:  18+79¡Â92=
3772:  83+(16¡Â54)/95=
3773:  63-55/5¡Â68=
3774:  21¡Â2+2=
3775:  84-33+42=
3776:  95x(56¡Â63)=
3777:  82/1+(86¡Â31)=
3778:  81/19-(28/67¡Â62)=
3779:  69+(85¡Â31)=
3780:  (76+76)-4=
3781:  53+28+79=
3782:  84+(15/25+45)=
3783:  (1/91x67)¡Â46=
3784:  99+(53¡Â81)=
3785:  (91x8)¡Â17=
3786:  29/63x(26¡Â87)=
3787:  (61+95)+71=
3788:  (78/38x25)-18=
3789:  (83-63)+20=
3790:  79x66/68x61=
3791:  46x48/13x12=
3792:  3+(25x5)=
3793:  (91x20)¡Â64/7=
3794:  (56¡Â46)/16x83=
3795:  (16x93)+58=
3796:  44-34/3-17=
3797:  20¡Â(91¡Â88)=
3798:  (92+79)x78=
3799:  26x(30¡Â50)/90=
3800:  (58¡Â56)/44+95=
3801:  59x47+81/50=
3802:  19x(41/86¡Â38)/62=
3803:  4¡Â(72/79x43)=
3804:  (77¡Â47)+45=
3805:  (12¡Â36)¡Â73=
3806:  36/13+17+43/2=
3807:  89x26x48=
3808:  (26¡Â65)/59x59=
3809:  23/92¡Â(39/82+99)=
3810:  14x29x50=
3811:  83¡Â78+83=
3812:  (99/55x54)x41/92=
3813:  57+31x48=
3814:  98/79¡Â15+18=
3815:  35+7+84=
3816:  43¡Â9x17/80=
3817:  100¡Â54x27=
3818:  34¡Â31x12=
3819:  (4¡Â9)+18/53=
3820:  88+(75+57)=
3821:  14x(100-82)/30=
3822:  65x(57+26)=
3823:  17x(57¡Â15)=
3824:  2+93+14=
3825:  83+99-24=
3826:  64¡Â3/10-15=
3827:  48¡Â(27¡Â52)=
3828:  39+3-30=
3829:  90/44x(96¡Â95)=
3830:  97/28+57¡Â59=
3831:  96+19¡Â80=
3832:  94+7+46/38=
3833:  12+(45¡Â15)=
3834:  17-98¡Â70=
3835:  (83-33)-45=
3836:  (59¡Â88)+38=
3837:  (53+58)¡Â98=
3838:  66¡Â(66¡Â81)/83=
3839:  20x(56x80)=
3840:  (87¡Â61)x89=
3841:  6¡Â46/50x47/72=
3842:  2-(81¡Â60)=
3843:  (98x13)x5=
3844:  29+22¡Â92=
3845:  45/40x(68-23)=
3846:  7/83x72¡Â29=
3847:  94+48¡Â64=
3848:  88¡Â3¡Â43=
3849:  14¡Â31x98=
3850:  (16/75+65)/81¡Â73=
3851:  67-(26+4)=
3852:  (24+95)¡Â89=
3853:  (86x26)x65/78=
3854:  (23x11)x33=
3855:  (48¡Â25)+91=
3856:  (66¡Â34)¡Â65/63=
3857:  (39¡Â68)x29=
3858:  46/33¡Â(92-65)/1=
3859:  98¡Â43/95¡Â9=
3860:  (98-21)¡Â47=
3861:  92x(69+76)=
3862:  71+(62/51x47)=
3863:  43/20¡Â69+5=
3864:  65x(24/88+52)=
3865:  82/8+(57x40)/100=
3866:  46x(97¡Â46)=
3867:  (82x97)¡Â45=
3868:  9x47¡Â98=
3869:  79/29+26x51/45=
3870:  (73x11)x83=
3871:  48/59¡Â(82+96)=
3872:  (65x79)+76=
3873:  17-(83¡Â13)=
3874:  (68x81)¡Â51/93=
3875:  90x87/9-27=
3876:  39+9¡Â4=
3877:  (18¡Â97)+30=
3878:  81+99-88/86=
3879:  97¡Â83¡Â51=
3880:  23¡Â(69¡Â65)=
3881:  23+91x53=
3882:  65¡Â56¡Â1=
3883:  (97+21)¡Â86=
3884:  (55x17)-62=
3885:  (14/26x6)+59=
3886:  68¡Â47/57-77/42=
3887:  2-42¡Â70=
3888:  50x90x78=
3889:  29/32¡Â(45¡Â41)/47=
3890:  83-55¡Â98=
3891:  58x84-72=
3892:  18¡Â99/75¡Â63=
3893:  34/9¡Â(20x64)=
3894:  7+(24/18x46)=
3895:  66+(93+6)=
3896:  21¡Â50+64=
3897:  2/99x11x18=
3898:  28-10x3/10=
3899:  (28¡Â22)¡Â66=
3900:  (22+24)+47=
3901:  17-(29¡Â57)/95=
3902:  (73x94)-85=
3903:  56¡Â(98/86x34)=
3904:  59¡Â29¡Â44=
3905:  24/56x9¡Â3=
3906:  72x(98¡Â42)=
3907:  16¡Â(63/68x59)=
