1:  25¡Â33x4/57=100/1881
3503:  21-77/70+52=71¡¯9/10
3504:  60+(65/8¡Â90)=60¡¯13/144
3505:  (24x18)/1¡Â85/58=294¡¯66/85
3506:  (54/34+21)-12=10¡¯10/17
3507:  81+(7/48¡Â89)=81¡¯7/4272
3508:  21x(68x58)/40=2070¡¯3/5
3509:  (1/24x55)+34/6=7¡¯23/24
3510:  3/75x(32+33)=2¡¯3/5
3511:  51x36/59¡Â94/14=4¡¯1760/2773
3512:  21/98+74¡Â9=8¡¯55/126
3513:  23+47-5=65
3514:  44¡Â30¡Â31=22/465
3515:  19x79/46+23=55¡¯29/46
3516:  23¡Â81/15+60/12=9¡¯7/27
3517:  77x65¡Â4/60=75075
3518:  50¡Â37¡Â83=50/3071
3519:  85/34+(18x34)=614¡¯1/2
3520:  (26+70)-73=23
3521:  34+(1+74)=109
3522:  27+(33¡Â29)=28¡¯4/29
3523:  62-15¡Â57/85=39¡¯12/19
3524:  (98+40)/92x88=132
3525:  50x(63x21)=66150
3526:  (11/90x96)¡Â91=176/1365
3527:  1+(41+19)=61
3528:  13/24+38+7/10=39¡¯29/120
3529:  (13/94x87)+99/18=17¡¯25/47
3530:  70+44+71=185
3531:  43x(47/3+1)=716¡¯2/3
3532:  58+7/84-14=44¡¯1/12
3533:  (84-21)x5=315
3534:  97x37x8=28712
3535:  46x(5¡Â92)=2¡¯1/2
3536:  3x(72+79)=453
3537:  1+(85-27)=59
3538:  37+39-46=30
3539:  35+(32x41)=1347
3540:  2x(90¡Â90)=2
3541:  44¡Â3x50=733¡¯1/3
3542:  65x59+40=3875
3543:  (36x34)+72=1296
3544:  84+43x89=3911
3545:  49/83¡Â66x30/37=245/33781
3546:  (3x38)/5x42=957¡¯3/5
3547:  81x(78-52)=2106
3548:  (25+71)x19=1824
3549:  59+70¡Â59=60¡¯11/59
3550:  (44x86)x3=11352
3551:  84+2+83=169
3552:  (71x51)x29/36=2916¡¯11/12
3553:  88-(40+33)=15
3554:  75-(60¡Â7)=66¡¯3/7
3555:  10-70¡Â87=9¡¯17/87
3556:  10x63+81=711
3557:  58x32-31/87=1855¡¯56/87
3558:  36x72x82=212544
3559:  (46x85)¡Â31=126¡¯4/31
3560:  (39x60)/16-45=101¡¯1/4
3561:  2x1/78¡Â15=1/585
3562:  65+(82¡Â93)=65¡¯82/93
3563:  (57/41x35)x34=1654¡¯16/41
3564:  81¡Â(84x73)=27/2044
3565:  11-(52+46)/79=9¡¯60/79
3566:  (23x54)¡Â31=40¡¯2/31
3567:  (17x22)/53+76=83¡¯3/53
3568:  36x(13x65)=30420
3569:  (12¡Â60)¡Â65/95=19/65
3570:  61¡Â(53¡Â6)=6¡¯48/53
3571:  94/28¡Â21¡Â22=47/6468
3572:  37+90x61/19=325¡¯18/19
3573:  95¡Â90x86=90¡¯7/9
3574:  67-63/22¡Â80/83=64¡¯51/1760
3575:  (16+21)¡Â43=37/43
3576:  37+87x62=5431
3577:  81+34x76=2665
3578:  8/15¡Â7x84/33=32/165
3579:  9-(50¡Â1)/53=8¡¯3/53
3580:  (77+2)-21=58
3581:  46-63¡Â77=45¡¯2/11
3582:  1+23x55=1266
3583:  5/81x73/90¡Â98=73/142884
3584:  (12¡Â83)+22=22¡¯12/83
3585:  (42x20)/49+49=66¡¯1/7
3586:  57/36¡Â36¡Â80=19/34560
3587:  66+86x50=4366
3588:  39+(5x45)/79=41¡¯67/79
3589:  87+14¡Â11=88¡¯3/11
3590:  52¡Â80x57=37¡¯1/20
3591:  8x(76x19)=11552
3592:  92x(54+58)=10304
3593:  (40x64)/83x11=339¡¯23/83
3594:  74¡Â51/53-57=19¡¯46/51
3595:  69+(41x63)=2652
3596:  82+91/72¡Â82/5=82¡¯455/5904
3597:  23x5+56=171
3598:  65-(24/36¡Â72)=64¡¯107/108
3599:  46+(42+28)=116
3600:  76/36+(95+29)=126¡¯1/9
3601:  (29x64)x48=89088
3602:  (32/80¡Â95)x80=32/95
3603:  (15¡Â28)/35¡Â53=3/10388
3604:  70-(68¡Â31)=67¡¯25/31
3605:  57x(73+16)=5073
3606:  28/76+(31/43¡Â37)=11726/30229
3607:  (57x44)/90-16=11¡¯13/15
3608:  70+(53+88)=211
3609:  (17+70)¡Â68=1¡¯19/68
3610:  (17¡Â77)+89=89¡¯17/77
3611:  89-57¡Â25=86¡¯18/25
3612:  (97¡Â87)+27/53=1¡¯2879/4611
3613:  (25+13)+82=120
3614:  82+(25x5)=207
3615:  44/80x(40x26)=572
3616:  42x(91+30)=5082
3617:  (36/68¡Â14)¡Â36=1/952
3618:  (13+34)x16=752
3619:  25x58/25+88/21=62¡¯4/21
3620:  (12x13)¡Â29=5¡¯11/29
3621:  44x29+98=1374
3622:  28/32+(45¡Â5)=9¡¯7/8
3623:  (91+5)-81=15
3624:  (41/57x24)/4¡Â95=82/1805
3625:  78¡Â35+55=57¡¯8/35
3626:  83x77/53x2=241¡¯9/53
3627:  68¡Â(74-71)/17=385¡¯1/3
3628:  83-(29¡Â42)=82¡¯13/42
3629:  (79¡Â92)¡Â14=79/1288
3630:  28+76+92/16=109¡¯3/4
3631:  100¡Â(67x75)=4/201
3632:  38¡Â(56+56)=19/56
3633:  (19¡Â57)¡Â34=1/102
3634:  (2x17)/8x73/78=3¡¯305/312
3635:  54x(17/36+22)/75=16¡¯9/50
3636:  (23+68)x22=2002
3637:  (95-7)/88+99=100
3638:  11¡Â(79-71)=1¡¯3/8
3639:  53/85¡Â(47/73x48)/58=1¡¯16321/95880
3640:  76-(30¡Â92)=75¡¯31/46
3641:  2/22x(36/25¡Â14)=18/1925
3642:  86/27¡Â83+39/52=7067/8964
3643:  (51+54)+18=123
3644:  76/60x(83x36)=3784¡¯4/5
3645:  60+36+35=131
3646:  80¡Â28/21+11=71
3647:  50-(59-53)/57=49¡¯17/19
3648:  50¡Â(17+95)/76=33¡¯13/14
3649:  41x(20/58¡Â32)/24=205/11136
3650:  63+15¡Â1=78
3651:  84+61+25/94=145¡¯25/94
3652:  16/60x(35+23)=15¡¯7/15
3653:  (23+56)/64+99=100¡¯15/64
3654:  18¡Â94¡Â91=9/4277
3655:  1-16¡Â42=13/21
3656:  37+(18¡Â91)=37¡¯18/91
3657:  40/76+(29+54)/30=3¡¯167/570
3658:  31¡Â(9+7)=1¡¯15/16
3659:  65¡Â(5/37+22)=2¡¯59/63
3660:  91¡Â(56¡Â1)/9=14¡¯5/8
3661:  16/27+(6+1)=7¡¯16/27
3662:  (37x18)x45/55=544¡¯10/11
3663:  26x(17x46)=20332
3664:  (90/48x97)x75=13640¡¯5/8
3665:  5+38x82/89=40¡¯1/89
3666:  (9x49)x39=17199
3667:  22+79¡Â53=23¡¯26/53
3668:  65-95/65¡Â78=64¡¯995/1014
3669:  77x(96¡Â23)=321¡¯9/23
3670:  80+72+39=191
3671:  65/88¡Â12¡Â30=13/6336
3672:  82+(51/45x37)=123¡¯14/15
3673:  85/47¡Â14x28=3¡¯29/47
3674:  65¡Â50+10=11¡¯3/10
3675:  62/48x86x59=6553¡¯11/12
3676:  68¡Â88+42=42¡¯17/22
3677:  (99-25)¡Â72/72=74
3678:  89x(28¡Â73)=34¡¯10/73
3679:  49+(2/62¡Â36)=49¡¯1/1116
3680:  (73x47)+68=3499
3681:  (95x13)+61=1296
3682:  79/91¡Â(46+97)/30=2370/13013
3683:  66/12+48¡Â81=6¡¯5/54
3684:  33+94¡Â87/1=34¡¯7/87
3685:  (98¡Â46)/85+78=78¡¯49/1955
3686:  (63¡Â51)¡Â85=21/1445
3687:  80+(50x83)=4230
3688:  (44¡Â99)¡Â57=4/513
3689:  54x44¡Â47=50¡¯26/47
3690:  (96¡Â1)¡Â65=1¡¯31/65
3691:  58x63¡Â55=66¡¯24/55
3692:  66x56x93=343728
3693:  85¡Â94/80+15=87¡¯16/47
3694:  19+(60¡Â77)=19¡¯60/77
3695:  27x99+49=2722
3696:  13x(69x20)=17940
3697:  5x(2¡Â53)=10/53
3698:  54-(73¡Â32)=51¡¯23/32
3699:  21¡Â(5x41)=21/205
3700:  38¡Â(71+85)=19/78
3701:  (30¡Â97)x73=22¡¯56/97
3702:  22x40+5=885
3703:  45x42-96=1794
3704:  94¡Â(85+61)/96=61¡¯59/73
3705:  (62x69)¡Â95/73=3287¡¯29/95
3706:  52/44¡Â(83x56)=13/51128
3707:  89¡Â(69+51)=89/120
3708:  28/37x(29-2)=20¡¯16/37
3709:  (60-46)¡Â66=7/33
3710:  91+74+56=221
3711:  99/54+(96/72+26)=29¡¯1/6
3712:  44¡Â35x89=111¡¯31/35
3713:  79¡Â(55¡Â49)=70¡¯21/55
3714:  96¡Â89/7+96=103¡¯49/89
3715:  (14+15)+92/16=34¡¯3/4
3716:  49-43/80¡Â38=48¡¯2997/3040
3717:  (22-4)x84=1512
3718:  78-48+100=130
3719:  (29+27)+76=132
3720:  (83x60)/31-12=148¡¯20/31
3721:  91¡Â35x64=166¡¯2/5
3722:  56-17+19=58
3723:  85x30+18/100=2550¡¯9/50
3724:  97x(4¡Â67)=5¡¯53/67
3725:  27+(35¡Â14)=29¡¯1/2
3726:  (42-11)+29=60
3727:  53+(28/10+97)/46=55¡¯39/230
3728:  50+(38x85)=3280
3729:  32¡Â42+59/10=6¡¯139/210
3730:  6¡Â(78/39+55)/38=4
3731:  40+59x9=571
3732:  95+(39+42)=176
3733:  77+(37x54)=2075
3734:  94+36x42/93=110¡¯8/31
3735:  (43+53)-18=78
3736:  96+(49x85)=4261
3737:  (89+80)¡Â82=2¡¯5/82
3738:  (45+91)+28/46=136¡¯14/23
3739:  97¡Â87¡Â20/5=97/348
3740:  34¡Â7-68/45=3¡¯109/315
3741:  12+11¡Â16=12¡¯11/16
3742:  (23+49)-15/29=71¡¯14/29
3743:  29x(21¡Â16)=38¡¯1/16
3744:  (89¡Â73)+87/5=18¡¯226/365
3745:  47/19¡Â(52¡Â4)/37=7¡¯10/247
3746:  68¡Â4x29=493
3747:  (28x65)+98=1918
3748:  74/21x51-82=97¡¯5/7
3749:  94¡Â(32x62)=47/992
3750:  (83/61x75)/2+52/35=52¡¯2179/4270
3751:  25x(38+58)=2400
3752:  19/82x49x19=215¡¯59/82
3753:  47¡Â(87-50)=1¡¯10/37
3754:  90+68-30=128
3755:  9x5x41/23=80¡¯5/23
3756:  (71-61)x4=40
3757:  (90-84)/8x3/85=9/340
3758:  78-(98-91)=71
3759:  (88/9+36)+89=134¡¯7/9
3760:  56x30x74=124320
3761:  96x43/45+59=150¡¯11/15
3762:  3/98x85¡Â64=255/6272
3763:  76¡Â24/76-100=140¡¯2/3
3764:  71/93x41x61=1909¡¯34/93
3765:  (4¡Â66)+73=73¡¯2/33
3766:  (70¡Â53)x25=33¡¯1/53
3767:  87-(30¡Â77)=86¡¯47/77
3768:  (46/35x96)x28/87=40¡¯88/145
3769:  (33+97)-15=115
3770:  13-(24/41¡Â33)=12¡¯443/451
3771:  18+79¡Â92=18¡¯79/92
3772:  83+(16¡Â54)/95=83¡¯8/2565
3773:  63-55/5¡Â68=62¡¯57/68
3774:  21¡Â2+2=12¡¯1/2
3775:  84-33+42=93
3776:  95x(56¡Â63)=84¡¯4/9
3777:  82/1+(86¡Â31)=84¡¯24/31
3778:  81/19-(28/67¡Â62)=4¡¯10119/39463
3779:  69+(85¡Â31)=71¡¯23/31
3780:  (76+76)-4=148
3781:  53+28+79=160
3782:  84+(15/25+45)=129¡¯3/5
3783:  (1/91x67)¡Â46=67/4186
3784:  99+(53¡Â81)=99¡¯53/81
3785:  (91x8)¡Â17=42¡¯14/17
3786:  29/63x(26¡Â87)=26/189
3787:  (61+95)+71=227
3788:  (78/38x25)-18=33¡¯6/19
3789:  (83-63)+20=40
3790:  79x66/68x61=4677¡¯9/34
3791:  46x48/13x12=2038¡¯2/13
3792:  3+(25x5)=128
3793:  (91x20)¡Â64/7=199¡¯1/16
3794:  (56¡Â46)/16x83=6¡¯29/92
3795:  (16x93)+58=1546
3796:  44-34/3-17=15¡¯2/3
3797:  20¡Â(91¡Â88)=19¡¯31/91
3798:  (92+79)x78=13338
3799:  26x(30¡Â50)/90=13/75
3800:  (58¡Â56)/44+95=95¡¯29/1232
3801:  59x47+81/50=2774¡¯31/50
3802:  19x(41/86¡Â38)/62=41/10664
3803:  4¡Â(72/79x43)=79/774
3804:  (77¡Â47)+45=46¡¯30/47
3805:  (12¡Â36)¡Â73=1/219
3806:  36/13+17+43/2=41¡¯7/26
3807:  89x26x48=111072
3808:  (26¡Â65)/59x59=2/5
3809:  23/92¡Â(39/82+99)=41/16314
3810:  14x29x50=20300
3811:  83¡Â78+83=84¡¯5/78
3812:  (99/55x54)x41/92=43¡¯73/230
3813:  57+31x48=1545
3814:  98/79¡Â15+18=18¡¯98/1185
3815:  35+7+84=126
3816:  43¡Â9x17/80=1¡¯11/720
3817:  100¡Â54x27=50
3818:  34¡Â31x12=13¡¯5/31
3819:  (4¡Â9)+18/53=374/477
3820:  88+(75+57)=220
3821:  14x(100-82)/30=8¡¯2/5
3822:  65x(57+26)=5395
3823:  17x(57¡Â15)=64¡¯3/5
3824:  2+93+14=109
3825:  83+99-24=158
3826:  64¡Â3/10-15=198¡¯1/3
3827:  48¡Â(27¡Â52)=92¡¯4/9
3828:  39+3-30=12
3829:  90/44x(96¡Â95)=2¡¯14/209
3830:  97/28+57¡Â59=4¡¯711/1652
3831:  96+19¡Â80=96¡¯19/80
3832:  94+7+46/38=102¡¯4/19
3833:  12+(45¡Â15)=15
3834:  17-98¡Â70=15¡¯3/5
3835:  (83-33)-45=5
3836:  (59¡Â88)+38=38¡¯59/88
3837:  (53+58)¡Â98=1¡¯13/98
3838:  66¡Â(66¡Â81)/83=6723
3839:  20x(56x80)=89600
3840:  (87¡Â61)x89=126¡¯57/61
3841:  6¡Â46/50x47/72=4¡¯71/276
3842:  2-(81¡Â60)=13/20
3843:  (98x13)x5=6370
3844:  29+22¡Â92=29¡¯11/46
3845:  45/40x(68-23)=50¡¯5/8
3846:  7/83x72¡Â29=504/2407
3847:  94+48¡Â64=94¡¯3/4
3848:  88¡Â3¡Â43=88/129
3849:  14¡Â31x98=44¡¯8/31
3850:  (16/75+65)/81¡Â73=67/6075
3851:  67-(26+4)=37
3852:  (24+95)¡Â89=1¡¯30/89
3853:  (86x26)x65/78=1863¡¯1/3
3854:  (23x11)x33=8349
3855:  (48¡Â25)+91=92¡¯23/25
3856:  (66¡Â34)¡Â65/63=1¡¯974/1105
3857:  (39¡Â68)x29=16¡¯43/68
3858:  46/33¡Â(92-65)/1=46/891
3859:  98¡Â43/95¡Â9=24¡¯22/387
3860:  (98-21)¡Â47=1¡¯30/47
3861:  92x(69+76)=13340
3862:  71+(62/51x47)=128¡¯7/51
3863:  43/20¡Â69+5=5¡¯43/1380
3864:  65x(24/88+52)=3397¡¯8/11
3865:  82/8+(57x40)/100=33¡¯1/20
3866:  46x(97¡Â46)=97
3867:  (82x97)¡Â45=176¡¯34/45
3868:  9x47¡Â98=4¡¯31/98
3869:  79/29+26x51/45=32¡¯83/435
3870:  (73x11)x83=66649
3871:  48/59¡Â(82+96)=24/5251
3872:  (65x79)+76=5211
3873:  17-(83¡Â13)=10¡¯8/13
3874:  (68x81)¡Â51/93=10044
3875:  90x87/9-27=843
3876:  39+9¡Â4=41¡¯1/4
3877:  (18¡Â97)+30=30¡¯18/97
3878:  81+99-88/86=178¡¯42/43
3879:  97¡Â83¡Â51=97/4233
3880:  23¡Â(69¡Â65)=21¡¯2/3
3881:  23+91x53=4846
3882:  65¡Â56¡Â1=1¡¯9/56
3883:  (97+21)¡Â86=1¡¯16/43
3884:  (55x17)-62=873
3885:  (14/26x6)+59=62¡¯3/13
3886:  68¡Â47/57-77/42=80¡¯179/282
3887:  2-42¡Â70=1¡¯2/5
3888:  50x90x78=351000
3889:  29/32¡Â(45¡Â41)/47=38¡¯1163/1440
3890:  83-55¡Â98=82¡¯43/98
3891:  58x84-72=4800
3892:  18¡Â99/75¡Â63=50/231
3893:  34/9¡Â(20x64)=17/5760
3894:  7+(24/18x46)=68¡¯1/3
3895:  66+(93+6)=165
3896:  21¡Â50+64=64¡¯21/50
3897:  2/99x11x18=4
3898:  28-10x3/10=25
3899:  (28¡Â22)¡Â66=7/363
3900:  (22+24)+47=93
3901:  17-(29¡Â57)/95=16¡¯5386/5415
3902:  (73x94)-85=6777
3903:  56¡Â(98/86x34)=1¡¯53/119
3904:  59¡Â29¡Â44=59/1276
3905:  24/56x9¡Â3=1¡¯2/7
3906:  72x(98¡Â42)=168
3907:  16¡Â(63/68x59)=1088/3717
3908:  87¡Â(7x36)=29/84
3909:  (15x28)/36x82=956¡¯2/3
3910:  26x(55-4)=1326
3911:  (69¡Â7)+21=30¡¯6/7
3912:  (78-11)+99=166
3913:  16-(67-65)=14
3914:  16/46x(18+38)=19¡¯11/23
3915:  (29-26)x59=177
3916:  40x(100x98)=392000
3917:  13x26¡Â13=26
3918:  (88+52)¡Â21=6¡¯2/3
3919:  61+(28+37)=126
3920:  17-64/8+54=63
3921:  47/26-29¡Â71=1¡¯737/1846
3922:  6x95-94=476
3923:  93¡Â(3¡Â25)/26=20150
3924:  (84+60)¡Â9/95=1520
3925:  (14x67)x24=22512
3926:  56¡Â(58x36)/26=182/261
3927:  21/98¡Â31¡Â57=1/8246
3928:  (76x26)x51/4=25194
3929:  52¡Â(65/65x11)=4¡¯8/11
3930:  84+(56¡Â21)=86¡¯2/3
3931:  80¡Â(77+15)=20/23
3932:  12x82-89=895
3933:  30x7/52+36=40¡¯1/26
3934:  (35/19¡Â98)x58=1¡¯12/133
3935:  2x(90x62)=11160
3936:  3+(88+6)=97
3937:  (34+70)+12/75=104¡¯4/25
3938:  25¡Â19¡Â85/65=1¡¯2/323
3939:  74¡Â(66¡Â48)=53¡¯9/11
3940:  62/48¡Â(2/64x70)=62/105
3941:  (82/94¡Â24)+58=58¡¯41/1128
3942:  (8+27)+9/40=35¡¯9/40
3943:  (80+42)-36=86
3944:  44+(60-31)=73
3945:  20¡Â(3x24)=5/18
3946:  63-44x28/57=41¡¯22/57
3947:  (10¡Â44)+4/25=213/550
3948:  31¡Â53+26=26¡¯31/53
3949:  (92¡Â34)¡Â58=23/493
3950:  68-(29-6)=45
3951:  (79-42)+96/94=38¡¯1/47
3952:  (22+33)x58=3190
3953:  67x29x48=93264
3954:  (51x93)x80/11=34494¡¯6/11
3955:  (33¡Â81)+18=18¡¯11/27
3956:  82+14-88/77=94¡¯6/7
3957:  98¡Â(15¡Â40)=261¡¯1/3
3958:  85x17¡Â16/99=8940¡¯15/16
3959:  (64/92x18)/89x18=2¡¯1090/2047
3960:  69¡Â(96¡Â60)=43¡¯1/8
3961:  (50¡Â95)/20x7=7/38
3962:  32¡Â6/8¡Â4=10¡¯2/3
3963:  90¡Â78x77=88¡¯11/13
3964:  67x12+67=871
3965:  19/43+(86¡Â28)/16=6105/9632
3966:  86x(40x58)=199520
3967:  (33¡Â56)x47/64=1551/3584
3968:  79/86+(68-45)=23¡¯79/86
3969:  51-35+72=88
3970:  (68+26)¡Â88=1¡¯3/44
3971:  82x(99x21)=170478
3972:  97-(78-26)=45
3973:  (6¡Â10)/36x69=1¡¯3/20
3974:  39-(32/69+12)=26¡¯37/69
3975:  (80¡Â50)¡Â8=1/5
3976:  33+77+60=170
3977:  84x(29/84¡Â26)=1¡¯3/26
3978:  82/39+(72¡Â71)=3¡¯323/2769
3979:  79+(65+66)/69=80¡¯62/69
3980:  37/24+87-71/93=87¡¯193/248
3981:  (70x36)-74/13=2514¡¯4/13
3982:  (50¡Â66)+19=19¡¯25/33
3983:  (70¡Â56)/10¡Â32=1/256
3984:  100+(60/33¡Â63)=100¡¯20/693
3985:  81+(52-25)=108
3986:  39x(4/54+74)=2888¡¯8/9
3987:  (50¡Â33)x86=130¡¯10/33
3988:  83-28+66=121
3989:  (75+94)+70=239
3990:  3¡Â60+31=31¡¯1/20
3991:  100+64/10-46=60¡¯2/5
3992:  (45+81)-25=101
3993:  37+57+40=134
3994:  7¡Â(4¡Â36)=63
3995:  (24/1+85)+66=175
3996:  (54x25)-25/59=1349¡¯34/59
3997:  (29/32+7)+95=102¡¯29/32
3998:  (34x44)+10=1506
3999:  (96¡Â80)-32/41=86/205
4000:  (62x30)x79=146940
4001:  14/54+(78¡Â13)/17=281/459
4002:  (14/50+90)-62/20=87¡¯9/50
4003:  (75x40)+13=3013
4004:  (86+99)/37¡Â31=5/31
4005:  (96¡Â51)+95=96¡¯15/17
4006:  78¡Â(50-15)=2¡¯8/35
4007:  35x93-54=3201
4008:  (96-92)¡Â64=1/16
4009:  58-21/10¡Â8=57¡¯59/80
4010:  31x(87-42)=1395
4011:  (82x72)-70/3=5880¡¯2/3
4012:  56/50¡Â(53+83)=7/850
4013:  94¡Â78¡Â90=47/3510
4014:  (6/19¡Â70)+6/98=306/4655
4015:  (71+88)¡Â63/45=113¡¯4/7
4016:  70x83-26=5784
4017:  (9¡Â81)/30+11/6=1¡¯113/135
4018:  32x(11¡Â15)/85=352/1275
4019:  66/72¡Â(91-30)=11/732
4020:  16¡Â30x31=16¡¯8/15
4021:  47¡Â(7¡Â25)=167¡¯6/7
4022:  (74¡Â7)¡Â35=74/245
4023:  (43+16)/13¡Â54=59/702
4024:  37-(47¡Â14)=33¡¯9/14
4025:  (66-2)x9=576
4026:  85¡Â(12¡Â33)=233¡¯3/4
4027:  59-24x4/31=55¡¯28/31
4028:  33-(29¡Â26)/89=32¡¯2285/2314
4029:  (47/50x96)+61=151¡¯6/25
4030:  51-47+54=58
4031:  (59x95)-34=5571
4032:  (94¡Â13)x37=267¡¯7/13
4033:  (7¡Â97)/32x17=119/3104
4034:  (28-5)x69=1587
4035:  (38x35)+93=1423
4036:  39¡Â57x82=56¡¯2/19
4037:  (57+46)-81=22
4038:  (100+63)x49=7987
4039:  9x27¡Â12=20¡¯1/4
4040:  (63x92)x46=266616
4041:  (9x50)¡Â59=7¡¯37/59
4042:  85x12-83/80=1018¡¯77/80
4043:  (96/55¡Â5)¡Â26/69=3312/3575
4044:  96¡Â55/98-51/56=170¡¯443/3080
4045:  43-24¡Â60=42¡¯3/5
4046:  87+(65¡Â63)=88¡¯2/63
4047:  (35¡Â100)x64=22¡¯2/5
4048:  84x(2¡Â91)=1¡¯11/13
4049:  54¡Â(41x69)=18/943
4050:  38-(14¡Â21)=37¡¯1/3
4051:  85+62/14-65/23=86¡¯97/161
4052:  35x(47-42)=175
4053:  66-64¡Â12=60¡¯2/3
4054:  55/54x36x18=660
4055:  99x(98/19+100)=10410¡¯12/19
4056:  94-(7+50)=37
4057:  (76x48)/66-86/61=53¡¯579/671
4058:  27+95/38x57=169¡¯1/2
4059:  (94-80)/79+69=69¡¯14/79
4060:  100x15-80/51=1498¡¯22/51
4061:  65+93+84=242
4062:  (57/13+95)¡Â79=1¡¯265/1027
4063:  32¡Â52/90x31=1716¡¯12/13
4064:  23¡Â23/78+11/64=78¡¯11/64
4065:  61+4x32=189
4066:  3x19/59x62=59¡¯53/59
4067:  46/63¡Â61+27/52=106153/199836
4068:  (3+12)x25=375
4069:  (43x84)¡Â99=36¡¯16/33
4070:  52x23+47/27=1197¡¯20/27
4071:  90+(16/55x61)=107¡¯41/55
4072:  (99+72)-96=75
4073:  59x45x95=252225
4074:  25¡Â67+13=13¡¯25/67
4075:  74x89/32+100=305¡¯13/16
4076:  48/56x4/100¡Â88=3/7700
4077:  67x(40+58)=6566
4078:  (91x7)/93x74=506¡¯80/93
4079:  (24/64¡Â96)x95=95/256
4080:  (48+5)¡Â35=1¡¯18/35
4081:  4+62x57=3538
4082:  (73/71+63)¡Â80=2273/2840
4083:  24/24¡Â63+86=86¡¯1/63
4084:  17x(6+39)=765
4085:  (41-28)x66=858
4086:  11/26¡Â(33+39)=11/1872
4087:  7x(68-65)/95=21/95
4088:  15x71-2/88=1064¡¯43/44
4089:  (47-37)/31¡Â8=5/124
4090:  53+61+30/22=115¡¯4/11
4091:  98x(89+71)=15680
4092:  64x54x52=179712
4093:  (44x8)+72/69=353¡¯1/23
4094:  9¡Â53+31=31¡¯9/53
4095:  59x33+72=2019
4096:  35+(70x94)/60=144¡¯2/3
4097:  79+(74+27)=180
4098:  37+(24/12¡Â64)=37¡¯1/32
4099:  (98x47)-1=4605
4100:  52¡Â32+1=2¡¯5/8
4101:  29/79¡Â(21+44)=29/5135
4102:  88/92¡Â97/88x12=10¡¯922/2231
4103:  53¡Â(72x16)=53/1152
4104:  (25¡Â72)¡Â68=25/4896
4105:  100-(5/40¡Â26)=99¡¯207/208
4106:  67/89x31¡Â11=2¡¯119/979
4107:  11x(21+26)=517
4108:  12+(78/91x85)=84¡¯6/7
4109:  25+94x8=777
4110:  15/51x(50+29)=23¡¯4/17
4111:  44+(87x62)=5438
4112:  29x(24+85)=3161
4113:  60x(92¡Â74)/42=1¡¯201/259
4114:  (72-39)+63=96
4115:  (88+13)x41=4141
4116:  (62¡Â1)¡Â17=3¡¯11/17
4117:  95/57+70x27=1891¡¯2/3
4118:  (51+92)¡Â42=3¡¯17/42
4119:  89-(79-32)/78=88¡¯31/78
4120:  53x24-44/79=1271¡¯35/79
4121:  24x61-30=1434
4122:  (20+16)x22/46=17¡¯5/23
4123:  37-(50¡Â24)=34¡¯11/12
4124:  27x24¡Â58=11¡¯5/29
4125:  (90x71)+24/100=6390¡¯6/25
4126:  12+(57+6)=75
4127:  91¡Â3/93¡Â66/75=3205¡¯15/22
4128:  32x31/1+47=1039
4129:  24-75/92¡Â76=23¡¯6917/6992
4130:  85-31+94=148
4131:  (44¡Â15)+69/1=71¡¯14/15
4132:  7-5¡Â20=6¡¯3/4
4133:  98/84¡Â92x65=455/552
4134:  73/94¡Â(10¡Â62)=4¡¯383/470
4135:  18+91¡Â93=18¡¯91/93
4136:  40-(36+80)/8=25¡¯1/2
4137:  (41/16¡Â63)+7/54=515/3024
4138:  (5¡Â57)¡Â24=5/1368
4139:  15+29x88/52=64¡¯1/13
4140:  68x(44+47)=6188
4141:  (55+99)x14=2156
4142:  98-(5+53)=40
4143:  53-(64¡Â91)=52¡¯27/91
4144:  (80/15x64)+11=352¡¯1/3
4145:  (65x67)-64=4291
4146:  64+(68¡Â39)=65¡¯29/39
4147:  84x(89¡Â84)=89
4148:  (92+52)x87=12528
4149:  (67¡Â33)+90=92¡¯1/33
4150:  (13/9+62)/31+66=68¡¯13/279
4151:  38/91¡Â9¡Â89=38/72891
4152:  86+(34-2)=118
4153:  (52/45¡Â94)x95=1¡¯71/423
4154:  41x(22x54)/54=902
4155:  98-(31+28)=39
4156:  27-9¡Â22=26¡¯13/22
4157:  4x65x94=24440
4158:  20¡Â1/75¡Â77=19¡¯37/77
4159:  (25+66)+25=116
4160:  15x68/84x56=680
4161:  (63¡Â17)/17+7=7¡¯63/289
4162:  11+(54/44¡Â76)=11¡¯27/1672
4163:  76¡Â31¡Â43=76/1333
4164:  (65x84)¡Â82=66¡¯24/41
4165:  31-71¡Â14=25¡¯13/14
4166:  17x14¡Â99=2¡¯40/99
4167:  (95+44)+38=177
4168:  (36x45)x76=123120
4169:  44x(64-50)/79=7¡¯63/79
4170:  48x40+28=1948
4171:  15¡Â(95x12)=1/76
4172:  56¡Â(45x36)/29=1¡¯1/405
4173:  (35x24)+54=894
4174:  12-(49¡Â34)=10¡¯19/34
4175:  (42+96)/51+5=7¡¯12/17
4176:  18+78x85=6648
4177:  (83-13)x73=5110
4178:  (34+99)+83/96=133¡¯83/96
4179:  49/37x(70/82+35)=47¡¯731/1517
4180:  63¡Â(13+31)=1¡¯19/44
4181:  91-(14+29)=48
4182:  85+(51/1¡Â79)=85¡¯51/79
4183:  (26x40)x87=90480
4184:  21-(56-45)/97=20¡¯86/97
